Associated Gene Name	RefSeq Predicted Protein ID [e.g. XP_001720922]
SUPT20H	XP_005266524
CEP95	XP_005257836
CEP95	XP_006722230
CSNK1A1	
ATP5E	
KIFC1	XP_011546543
KIFC1	XP_011546735
KIFC1	XP_011546736
KIFC1	XP_011546737
MROH2A	
KCNK5	XP_005249513
KIFC1	
CLIP1	XP_006719615
CLIP1	XP_005253650
CEP95	
LAMTOR4	XP_011514500
GIN1	XP_005272085
GIN1	XP_005272086
LAMTOR4	XP_011514501
EDN2	
CYP2A7	
RASGRF1	
IFNA2	
SUPT20H	XP_005266517
SUPT20H	XP_005266518
SUPT20H	XP_011533450
RPS6KA1	XP_011547025
RPS6KA1	XP_011547026
SEC23A	XP_005267319
SEC23A	XP_011534657
TMEM30C	
YIPF5	
CCDC12	XP_011531697
RIPK3	
ABHD17C	
ARPC1B	XP_006715889
CCDC130	XP_005260144
CCDC130	XP_005260143
CCDC130	XP_005260142
CCDC130	XP_005260145
RPS6KA1	XP_005246024
RPS6KA1	XP_011540200
PET100	
TMEM256	
TMEM81	
SUPT20H	XP_005266519
SUPT20H	XP_005266521
SUPT20H	XP_005266504
SUPT20H	XP_005266506
SUPT20H	XP_005266505
SUPT20H	XP_005266507
SUPT20H	XP_005266508
SUPT20H	XP_005266509
SUPT20H	XP_005266510
SUPT20H	XP_005266511
SUPT20H	XP_005266513
SUPT20H	XP_005266512
SUPT20H	XP_005266514
SUPT20H	XP_005266515
SUPT20H	XP_011533449
CLIC1	
DEFB115	
RPS6KA1	XP_011547024
RPS6KA1	XP_005246023
CCDC130	
TPBGL	
APOC1	XP_005258912
APOC1	
ZNF567	XP_011524878
ZNF567	XP_011524880
ZNF567	XP_011524879
ZNF567	XP_011524881
ZNF567	XP_011524882
ZNF567	XP_011524883
SAXO2	
MYO7A	XP_011543346
MYO7A	XP_011543353
MYO7A	XP_011543354
CYP7A1	XP_011515778
KCNA4	
JUNB	
MYO7A	
RRN3	XP_006725261
CAMTA2	
IGHV3-11	
RRN3	
ZNF567	XP_011524884
ZNF567	XP_011524885
ZNF567	XP_011524886
MYO7A	XP_006718622
MYO7A	XP_006718623
MYO7A	XP_005274069
MYO7A	XP_006718624
MYO7A	XP_011543347
MYO7A	XP_006718621
MYO7A	XP_011543349
MYO7A	XP_011543350
MYO7A	XP_011543351
IGHD4-17	
RRN3	XP_011545007
RRN3	XP_011545008
RRN3	XP_006725262
ZNF567	XP_011524887
MYO7A	XP_011543348
MYO7A	XP_011543352
ZNF567	
SENP3-EIF4A1	
NAGA	
SLC25A34	
EIF4G2	
MROH2A	XP_011509377
MROH2A	XP_011509378
MROH2A	XP_011509379
MROH2A	XP_011509380
MROH2A	XP_011509381
MROH2A	XP_011509382
MROH2A	XP_011509385
MROH2A	XP_011509383
MROH2A	XP_011509384
MROH2A	XP_011509386
MROH2A	XP_011509387
CEP95	XP_005257837
CEP95	XP_005257838
CEP95	XP_006722229
MAP3K6	XP_011540708
NDUFA10	
RPS3A	
IGHV2OR16-5	
MCOLN1	
TRBV2	
FETUB	XP_011510983
FETUB	XP_005247407
NAGA	XP_005261673
NAGA	XP_005261672
INMT	
TM6SF2	
CD40	XP_005260674
FETUB	XP_011510984
FETUB	XP_005247408
TMEM241	
GRSF1	
SIGIRR	XP_011518556
SIGIRR	XP_005253102
SIGIRR	XP_005253101
SIGIRR	XP_005253103
ST3GAL1	XP_011515528
ST3GAL1	XP_005251080
ST3GAL1	XP_006716680
ST3GAL1	XP_011515527
B3GNT3	
PCOLCE2	
GRSF1	XP_011530199
GRSF1	XP_011530200
DEGS2	
ST3GAL1	
CD40	
GRN	XP_005257310
AC018755.18	
TSPAN2	
PDCD2L	
MLPH	
B3GNT3	XP_011525928
B3GNT3	XP_011525929
AIRE	XP_011527853
TSPAN2	XP_011538761
RPS19BP1	
C7	XP_011512424
CD40	XP_011527411
GRN	
SERTAD2	XP_011531506
SERTAD2	XP_011531507
SERTAD2	XP_005264726
AUTS2	XP_011514315
AUTS2	XP_011514316
AUTS2	XP_011514317
ZNF70	
RP11-212D19.4	
SH3BGR	XP_006724104
SH3BGR	XP_006724105
GIMAP5	
SH3BGR	
RP11-248J23.7	
ZMYND11	
GNLY	
ROPN1B	XP_005247194
ROPN1B	XP_006713576
SH3BGR	XP_005261081
SH3BGR	XP_005261082
ISLR2	
ROPN1B	
AUTS2	XP_011514312
AUTS2	XP_011514313
AUTS2	XP_011514314
AUTS2	XP_011514318
AUTS2	XP_011514319
AUTS2	XP_011514320
ST3GAL1	XP_005251082
ST3GAL1	XP_005251081
CD40	XP_005260676
FAM218A	
AUTS2	
CCDC169	
TUBB1	
ISLR2	XP_011520143
RP11-294C11.3	XP_011542101
TGFBRAP1	
CBS	
CPSF1	XP_011515300
CPSF1	XP_011515301
PATE1	
RP11-294C11.3	
FOXO1	
NEDD4L	
RBM45	
TRIM61	
ISLR2	XP_011520142
OR5T2	
FAM129B	XP_005252192
TGFBRAP1	XP_011510495
ZFYVE28	
ROPN1B	XP_005247195
CRNKL1	
RBM45	XP_006712324
RBM45	XP_005246344
COL26A1	
QRFPR	
TMEM120A	
FAM129B	XP_011517227
UNC5CL	
TRIM64	XP_011540887
CLCA1	
VAMP4	
CACNA1E	
IGHV3-20	
GRIN2A	XP_011520758
MAPK6	XP_005254596
MAPK6	XP_005254593
MAPK6	XP_005254595
MAPK6	XP_011520084
MAPK6	XP_005254594
CPSF1	XP_006716611
CPSF1	XP_011515299
CPSF1	XP_006716612
FAM149B1	XP_005269801
FAM149B1	XP_011538040
FAM149B1	XP_005269803
FAM149B1	XP_011538039
FAM149B1	XP_005269802
FAM149B1	XP_005269804
C21orf140	XP_006724008
C21orf140	XP_006726860
AUTS2	XP_005250314
IGHV1-3	
FAM149B1	
RPL10	
PBDC1	
TMEM241	XP_011524535
TMEM241	XP_005258430
ZSWIM4	XP_005260080
HSD3B1	
GRIN2A	XP_011520763
ZSWIM4	
CATSPERD	XP_011526187
CATSPERD	XP_011526188
CATSPERD	XP_011526189
CATSPERD	XP_011526190
CATSPERD	XP_011526191
CATSPERD	XP_011526192
RAD50	
GRIN2A	
RXFP1	XP_011530479
RXFP1	XP_011530480
CEACAM21	XP_006725458
CBS	XP_011528079
CBS	XP_011528081
CBS	XP_011528084
TMEM241	XP_011524537
TMEM42	
TMEM8A	
LSM6	
CCR7	
TMEM120A	XP_011514905
CBS	XP_011528080
CBS	XP_011528083
HSD3B1	XP_011539616
ELL	
UNC79	XP_011544961
GRIN2A	XP_011520760
GRIN2A	XP_011520761
GRIN2A	XP_011520762
GRIN2A	XP_011520759
RNF144B	XP_005249043
RNF144B	XP_005249041
ZFYVE28	XP_006713963
ZFYVE28	XP_011511841
ZFYVE28	XP_006713965
ZFYVE28	XP_006713966
GNB5	
HNF1B	XP_011545122
SMIM11A	
RCL1	XP_006716778
CEACAM21	XP_006725459
CEACAM21	XP_011545179
CEACAM21	XP_011545181
CEACAM21	XP_011545183
CEACAM21	XP_011545186
CEACAM21	XP_011545178
CEACAM21	XP_011545175
CEACAM21	XP_011545180
CEACAM21	XP_011545185
CEACAM21	XP_011545177
CEACAM21	XP_011545176
CEACAM21	XP_011545188
CEACAM21	XP_011545187
CEACAM21	XP_011545184
CEACAM21	XP_011545182
CEACAM21	XP_011545189
TMEM241	XP_006722624
RAP1GAP2	XP_011522045
RAP1GAP2	XP_011522040
RAP1GAP2	XP_005256598
RAP1GAP2	XP_005256599
RAP1GAP2	XP_011522042
RAP1GAP2	XP_006721540
RAP1GAP2	XP_011522043
UNC79	XP_011544951
UNC79	XP_011544952
UNC79	XP_011544954
UNC79	XP_011544955
UNC79	XP_011544956
UNC79	XP_011544957
UNC79	XP_011544958
UNC79	XP_011544959
UNC79	XP_011544960
ECE1	
RCL1	
UNC79	XP_011544953
ZFYVE28	XP_006713964
RXFP1	XP_011530478
GALNT11	XP_006716145
GALNT11	XP_006716147
GALNT11	XP_006716146
UNC79	XP_011544962
GALNT11	
PAM16	
SAR1B	
SLC32A1	
CEACAM21	XP_006725457
NEDD4L	XP_006722489
NEDD4L	XP_006722491
RAP1GAP2	
LUZP2	XP_011518356
RAP1GAP2	XP_011522041
RAP1GAP2	XP_011522044
RAP1GAP2	XP_011522046
LUZP2	
GNB5	XP_011519464
GNB5	XP_011519465
VARS2	
OCIAD2	
BSDC1	
HNF1B	XP_011545125
HNF1B	XP_011545121
ECE1	XP_011539174
ECE1	XP_006710461
ECE1	XP_011539175
BSDC1	XP_005271043
BSDC1	XP_011539979
BSDC1	XP_011539980
RCL1	XP_011515975
STOX1	XP_011537756
IGHV1-58	
OR2W3	
FH	XP_011542434
NEK7	XP_011507510
STOX1	
NEK7	
FXR2	
SPDYE1	XP_005249776
YTHDF2	
ZNF396	
C16orf70	
ZNF396	XP_005258293
ZNF396	XP_006722495
ZNF396	XP_011524201
ZNF396	XP_005258294
SYCN	
PLOD3	
PNPLA7	
LRP5L	XP_006724435
LTK	XP_011519859
HYI	
DNAAF2	
CALML6	XP_005244786
CALML6	XP_011539143
SERPINB6	XP_011512975
LRP5L	
CXCL10	
CDKN2B	
HMGCS1	XP_011512337
HMGCS1	XP_011512336
TNC	XP_011516924
TNC	XP_011516925
TNC	XP_006717159
TNC	XP_005252029
TNC	XP_006717160
KLHL22	
TNC	XP_006717161
LTK	XP_011519858
HMGCS1	
PNPLA7	XP_006717165
PNPLA7	XP_006717167
HYI	XP_006711000
HYI	XP_005271296
TRIM58	
PPP1R12C	XP_005259070
PPP1R12C	XP_011525347
OR10G3	
LRP5L	XP_011528810
TNC	XP_011516927
TNC	XP_005252030
TNC	XP_011516930
TNC	XP_006717163
PPP1R12C	
TNC	XP_006717164
TNC	XP_005252031
TNC	XP_005252032
INSM2	
TNC	
UGT2A3	XP_011544634
TFIP11	
ZNF442	XP_006722970
ZNF442	XP_006722971
SLC15A4	XP_011536197
RXFP1	
LTK	XP_011519860
LRWD1	XP_005250261
EHD1	
ZNF442	
LTK	
DR1	
TFIP11	XP_011528381
SLC15A4	
C16orf70	XP_006721347
C16orf70	XP_011521652
C16orf70	XP_005256235
C16orf70	XP_005256234
RASA1	XP_011541828
RASA1	XP_011541827
TMEM129	
OR5M8	
HYI	XP_011540524
ZMYND11	XP_006717439
ZMYND11	XP_005252419
ZMYND11	XP_005252418
NDUFA10	XP_006712606
NDUFA10	XP_011509530
NDUFA10	XP_011509531
ZMYND11	XP_011517604
EHD1	XP_011543041
ZMYND11	XP_005252417
ZMYND11	XP_005252416
TNC	XP_011516926
TNC	XP_011516928
TNC	XP_011516931
TNC	XP_011516929
RASA1	XP_011541829
ATRIP	
RASA1	
ZMYND11	XP_011517603
LRWD1	
ERVMER34-1	
GATS	
RXFP1	XP_011530476
RXFP1	XP_011530477
SERPINB6	
PRLHR	
PTGIS	
IGHV3-35	
SERPINB6	XP_011512976
SPATA13	
HYI	XP_005271297
LARGE	
MGAM2	
PSMG1	
AGTR1	
MAN1A1	XP_005267043
MAN1A1	XP_011534135
OR56B4	
ZNF318	XP_011512754
GZMH	XP_011534985
ZNF318	
PDLIM1	XP_011538632
TRIM59	
C17orf89	
VLDLR	XP_011516331
GZMH	
VLDLR	
SPTBN5	
TNFRSF21	
MGAM2	XP_011514994
CASKIN2	
SERPINB6	XP_011512974
SFT2D2	
KIR3DL2	XP_011545862
PITX2	
TRPV2	XP_005256733
TRPV2	XP_006721604
TRPV2	XP_011522224
TRPV2	XP_006721605
TRPV2	XP_006721606
TRPV2	XP_005256734
ZNF318	XP_011512753
OCLN	
TRPV2	
KIR3DL2	XP_011545863
ENTPD1	XP_011538673
ENTPD1	
CAMTA2	XP_011522048
CAMTA2	XP_011522049
CAMTA2	XP_011522050
CAMTA2	XP_011522051
RP1-4G17.5	
ZIK1	
CTC-326K19.6	
HPGD	
BCAT1	
HNRNPCL2	
ZIK1	XP_011525065
ZIK1	XP_011525066
ZIK1	XP_011525067
ZIK1	XP_011525062
LARGE	XP_011528813
LARGE	XP_005261888
LARGE	XP_011528812
OR7A10	
ENTPD1	XP_011538675
ENTPD1	XP_011538679
ENTPD1	XP_011538672
DNAJC14	
CXCL8	
IGHD1-14	
WDR20	XP_011535643
WDR20	XP_011535644
ZIK1	XP_011525063
ZIK1	XP_011525064
ARHGAP8	
IGHD3-10	
C20orf96	XP_011527469
KLHL25	
WDR20	
IGHD1-1	
CAMTA2	XP_006721545
BCAT1	XP_011519112
EIF3B	
ZIK1	XP_005258826
ZIK1	XP_011525068
ZNF639	
LYN	XP_011515833
LARGE	XP_005261889
RBM7	
C20orf96	XP_006723606
WDR20	XP_011535660
WDR20	XP_006720381
C20orf96	
LYN	XP_011515831
NAT8	
WDR20	XP_006720371
LYN	
ERCC4	
PITX2	XP_006714298
PRAMEF27	
WDR20	XP_011535661
NABP1	
CAMTA2	XP_006721541
MYL1	
WDR20	XP_011535638
WDR20	XP_011535641
WDR20	XP_011535642
WDR20	XP_011535655
HDGF	
CYP4F8	
PITX2	XP_011530329
HIST1H4I	
SLIT3	
KCNK2	
CIB2	
DDX53	
MEFV	
CAMTA2	XP_006721544
MICALL2	
OR7A17	
GABARAP	
BRSK2	XP_011518765
ERCC4	XP_011520726
WDR20	XP_011535637
WDR20	XP_011535639
WDR20	XP_011535640
FAT2	
CIB2	XP_006720437
ZNF645	
NUPR1	
TRIO	XP_011512409
TRIO	XP_011512410
TRIO	XP_011512411
TRIO	XP_011512412
TRIO	XP_011512413
KAT2A	XP_006721880
PDPN	
RFWD3	XP_005256079
RFWD3	XP_011521493
CDH18	
RFWD3	XP_006721291
RFWD3	XP_005256078
SPICE1	XP_011510763
MICALL2	XP_011513822
MICALL2	XP_011513823
MICALL2	XP_011513824
TRIO	
SPICE1	
SPAG16	XP_011510116
SPAG16	XP_011510117
SPAG16	XP_011510118
SPAG16	XP_011510119
SPAG16	XP_011510120
SPAG16	XP_011510121
SPAG16	XP_011510122
SPAG16	XP_011510123
SPAG16	XP_011510127
SPAG16	XP_011510137
OCEL1	
CDH18	XP_005248285
RFWD3	
CIB2	XP_011519463
KRT32	
CDH18	XP_011512232
TBC1D16	XP_005257107
TBC1D16	XP_011522624
TBC1D16	XP_005257106
TBC1D16	XP_006721757
BRSK2	
CSTF2	
KCNQ1	
GPR142	
TBC1D16	XP_011522627
MRAS	XP_005247285
BRSK2	XP_006718439
BRSK2	XP_006718437
BRSK2	XP_011518763
BRSK2	XP_005253275
BRSK2	XP_011518766
BRSK2	XP_011518767
VPREB3	
C21orf91	
NELFE	XP_006725999
NELFE	XP_011546404
KAT2A	
ACSM5	
PDPN	XP_006710358
MRAS	XP_005247286
HPGD	XP_011530209
CDH18	XP_011512230
CDH18	XP_006714498
ACP6	
CSTF2	XP_011529175
NEDD4L	XP_011524189
FAT2	XP_011535906
FAT2	XP_011535904
FAT2	XP_011535903
FAT2	XP_011535902
FAT2	XP_006714824
FAT2	XP_011535900
FAT2	XP_011535905
FAT2	XP_011535901
MRPS23	
PODXL2	
RHCG	
MRAS	
TBC1D16	XP_011522625
TBC1D16	XP_011522626
BRSK2	XP_011518762
BRSK2	XP_011518764
OCEL1	XP_006722962
CLEC11A	
KCNA6	XP_011519257
TBC1D16	
NEDD4L	XP_006722484
NEDD4L	XP_005266720
OCEL1	XP_005260136
CTDP1	
GRXCR2	XP_011535976
GOSR2	XP_011523805
GOSR2	XP_005257901
SPAG16	
UNC13A	XP_011526111
UNC13A	XP_011526112
UNC13A	XP_011526113
UNC13A	XP_011526114
NGF	XP_006710728
NGF	XP_006710726
SEPT8	XP_005271984
SEPT8	XP_005271985
SEPT8	XP_011541590
CTDP1	XP_011524563
UNC13A	XP_011526115
UNC13A	
SNX11	
ACSM5	XP_006721118
ACSM5	XP_006721119
CTDP1	XP_005266839
NEDD4L	XP_006722493
BMPR1B	XP_011530503
CRLS1	XP_011527564
CRLS1	XP_006723643
CRLS1	XP_005260794
TRNAU1AP	
RAB27B	
BMPR1B	
OR2J2	
GNG4	
RHCG	XP_011519965
GOSR2	XP_011523804
CRLS1	XP_011527566
CRLS1	XP_005260795
CRLS1	XP_011527567
MLPH	XP_011510113
MLPH	XP_006712800
MLPH	XP_006712802
GNG4	XP_011542468
SEPT8	
SHISA5	
CXCL9	
GOSR2	
CYP4F8	XP_011525955
CYP4F8	XP_011525956
GRK6	
NEDD4L	XP_006722488
GNG4	XP_011542470
GNG4	XP_011542469
GNG4	XP_006711824
GNG4	XP_011542467
LYPD4	XP_005278440
LYPD4	XP_005258600
LYPD4	XP_011524784
LYPD4	XP_011524785
LYPD4	XP_011524786
LYPD4	XP_005278442
LYPD4	XP_005278444
CD70	
HLA-DQA1	XP_005275599
ZNF783	XP_011514003
ABHD4	XP_005268043
LYPD4	
GOSR2	XP_011523802
GOSR2	XP_011523803
ABHD4	
FCN3	
BMPR1B	XP_011530504
ARHGEF28	
SNX11	XP_005257319
CRLS1	XP_006723642
CRLS1	XP_011527565
FMO3	XP_011507647
FMO3	XP_011507648
FMO3	XP_005245101
RAB27B	XP_011524432
RAB27B	XP_006722581
RAB27B	XP_011524433
RAB27B	XP_005266790
RAB27B	XP_011524431
RAB27B	XP_005266791
ZNF783	
UGT2A2	
TREML4	
TMEM231	
RP11-544M22.13	
RPP25	
HIST1H2BK	
GRPEL1	
MYL7	
FMO3	
RTBDN	XP_005260147
CA7	XP_011521613
SNX11	XP_011522999
ARHGEF28	XP_011541847
ARHGEF28	XP_011541849
ARHGEF28	XP_011541851
ARHGEF28	XP_011541852
ARHGEF28	XP_011541848
CES3	XP_011521277
ROM1	
CES3	
ARHGEF28	XP_011541850
CTAG2	
SNX11	XP_005257317
KCNK2	XP_011507823
ZNF146	XP_005259271
ZNF726	
CA7	
ARHGEF28	XP_005248625
UTP20	XP_006719406
SNX11	XP_005257318
RTBDN	
HLA-A	
CA7	XP_011521614
CA7	XP_005256193
ZNF146	
SPERT	
RTBDN	XP_005260146
NEDD4L	XP_005266715
NEDD4L	XP_005266717
IBSP	
GBA	
IGHV3-66	
C9orf78	XP_011517082
GBA	XP_006711333
GBA	XP_011507709
ST6GALNAC3	XP_006710616
SYCE2	XP_011526184
SYCE2	XP_005259905
SYCE2	XP_011526185
SYCE2	
NELFE	
FAM9B	
KCNK2	XP_011507824
KCNK2	XP_011507825
KCNK2	XP_011507826
ST6GALNAC3	
ADGRA2	
AIFM2	
TSPO2	XP_011512698
TSPO2	XP_011512699
WDR18	
TSPO2	
TRAV27	
MYL7	XP_011513765
MYL7	XP_011513766
MYL7	XP_005249873
MYL7	XP_011513767
SHISA5	XP_005265262
SHISA5	XP_006713251
TMEM82	
ZNF277	XP_011514070
ZNF277	XP_005250186
NEUROD2	XP_005257466
NEUROD2	XP_011523153
SPATA31E1	
SNUPN	
EIF3B	XP_011513903
EIF3B	XP_011513901
ZNF607	XP_011525715
ZNF607	XP_006723498
C9orf78	
FAM9B	XP_011543766
ZNF277	
RTBDN	XP_011526647
RTBDN	XP_011526648
ZNF607	XP_006723499
GPR55	
PKDCC	
NOL9	
ZNF607	
PTAFR	
DPP8	XP_011520034
DPP8	XP_011520032
DPP8	XP_011520033
DPP8	XP_005254557
DPP8	XP_011520031
GPR55	XP_011510477
GOLGA8R	
GPR55	XP_011510479
GPR55	XP_011510478
SPCS2	
SORBS3	XP_006716329
SORBS3	XP_006716331
TRAV29DV5	
DDX51	
EIF3B	XP_011513902
GPR55	XP_005247009
SORBS3	
SHISA5	XP_011532098
MLPH	XP_006712803
A4GALT	XP_011528535
DPP8	
A4GALT	XP_006724329
A4GALT	XP_006724328
A4GALT	XP_011528536
A4GALT	XP_005261703
A4GALT	XP_005261700
A4GALT	XP_005261701
UBTF	XP_011523479
CISD3	
A4GALT	XP_005261704
A4GALT	XP_005261705
CACNA1E	XP_011508273
CLEC2B	
DPP8	XP_011520035
PGM5	
C12orf71	XP_011519149
FZD6	
UBTF	XP_006722123
UBTF	XP_006722124
UBTF	XP_006722122
TBC1D22B	XP_011513040
TBC1D22B	XP_011513041
P2RY6	XP_011543381
IGLV2-33	
MCF2L2	
UBTF	
MRPL43	
MYBPC2	
DPP8	XP_011520036
FAM134B	
APOL5	
EDNRA	
PRAP1	
CNKSR2	
KCND2	
LOR	
INMT-FAM188B	
RP11-793H13.10	
KIAA0922	XP_011530083
KIF6	
DDRGK1	
MANBA	
VAMP8	
RBBP5	XP_005245455
RBBP5	XP_011508135
RBBP5	XP_011508136
RBBP5	XP_006711540
NDEL1	
ARL17B	XP_005256975
RBBP5	XP_005245458
KIF6	XP_005248961
KIF6	XP_011512659
KIF6	XP_011512660
KIF6	XP_011512661
KIF6	XP_011512662
SLC35F5	XP_011510223
SLC35F5	XP_011510225
SLC35F5	XP_011510224
SLC35F5	XP_005263856
C1orf216	XP_011538984
KIAA0922	
ARL17B	
TMEM17	
SLC35F5	
IL12RB2	XP_011539686
IL12RB2	XP_005270885
IL12RB2	XP_005270882
IL12RB2	XP_005270884
IL12RB2	XP_011539685
ARL17B	XP_011522468
IL12RB2	XP_011539687
TMEM175	
ARL17B	XP_011544671
ARL17B	XP_011522467
ARL17B	XP_011523179
ARL17B	XP_011522466
BIRC3	
IL12RB2	
CNKSR2	XP_011543774
KIAA0922	XP_011530082
KIAA0922	XP_011530084
KIAA0922	XP_011530085
CNKSR2	XP_011543773
MRPS17	
POP1	
EN2	
MRPL43	XP_005270288
IL12RB2	XP_006710680
ADGRA2	XP_011542783
ADGRA2	XP_011542784
ADGRA2	XP_011542785
MYO6	
SEC61G	
METTL14	XP_005263223
AC010547.9	
TMEM115	
PRAMEF6	
MRPL43	XP_006718098
METTL14	
MRPL43	XP_005270287
GJA3	XP_011533350
GJA3	XP_005266410
MYCN	
NDUFA5	
NAPRT	
MYO6	XP_005248779
MYO6	XP_005248781
MYO6	XP_005248783
SUV420H2	XP_011525717
MYZAP	
MYO6	XP_005248777
MYO6	XP_005248778
MYO6	XP_005248776
FAM134B	XP_011512357
FAM134B	XP_011512356
SCGB1C2	
MTERF1	
ARMC1	XP_005251321
ARMC1	XP_006716521
DHX29	XP_011541796
DHX29	XP_006714716
ARMC1	
FBXW8	XP_011536474
FBXW8	XP_005253924
ANP32B	
ENTPD2	XP_011517513
ENTPD2	XP_011517514
FBXW8	XP_005253925
TCEAL4	
PPIG	XP_005247024
PPIG	XP_005247023
NDEL1	XP_011522315
MTERF1	XP_006716189
MTERF1	XP_005250650
AADACL2	
ENTPD2	
FAM134B	XP_011512355
PPIG	
NDEL1	XP_006721643
SLC39A8	
FBXL20	
TMEM262	
KCNK1	
NMRAL1	
P2RY6	
DHX29	
SLC26A8	XP_011512596
RGL3	
SLC39A8	XP_005263234
TPST1	XP_005250699
TPST1	XP_011514935
TPST1	XP_011514936
TPST1	XP_011514937
CHST5	
ITPRIPL2	
P2RY6	XP_011543380
TMEM262	XP_011543017
RAI14	XP_011512326
TPST1	
RIIAD1	
RAI14	
SORBS3	XP_005273428
SUV420H2	
SMYD3	
LECT2	
NMRAL1	XP_006725300
NMRAL1	XP_006725299
FBXL20	XP_005257803
FBXL20	XP_011523694
FBXL20	XP_011523695
FBXL20	XP_005257804
DEAF1	
SLC26A8	
SMYD3	XP_011542555
SLC35C2	
ZNF354A	XP_011532947
PTPN5	
ZNF354A	
P2RY6	XP_011543379
AKAP13	
C3orf30	
TCEAL4	XP_005262251
SUV420H2	XP_005259395
SUV420H2	XP_006723505
HTR1A	
MARK2	
CFL1	
RAI14	XP_011512327
UFSP2	
MBD3L3	XP_011526499
MBD3L3	XP_011526498
AATK	XP_006722256
AATK	XP_006722259
AATK	XP_006722257
AATK	XP_006722258
RAP2A	
GRK6	XP_006714921
GRK6	XP_006714922
GRK6	XP_011532839
MBD3L3	
P2RY6	XP_005274079
P2RY6	XP_006718634
POP1	XP_011515102
MAN2C1	
AATK	
RAI14	XP_011512325
RAI14	XP_011512318
RAI14	XP_011512323
RAI14	XP_011512319
RAI14	XP_011512322
RAI14	XP_006714532
RAI14	XP_011512324
ADAT1	
MARK2	XP_011543099
AATK	XP_006722260
AATK	XP_011523813
AATK	XP_011523814
AATK	XP_011523811
AATK	XP_011523812
SNTG2	
ZNF140	XP_011533135
ZNF140	XP_011533136
ZNF140	XP_011533138
ZNF140	XP_011533139
ZNF140	XP_005266245
ZNF140	XP_011533137
ZNF140	
TCF19	XP_011545982
TCF19	XP_005275075
TCF19	XP_005275077
MARK2	XP_011543100
GATAD2B	
IFNA8	
CDKN2A	
SLC35C2	XP_011527136
SLC35C2	XP_011527137
SLC35C2	XP_011527135
SRSF5	
ZBTB49	
ZNF140	XP_011533142
SLC35C2	XP_011527138
SLC35C2	XP_011527133
SLC35C2	XP_011527134
FRMD1	XP_011534440
FRMD1	XP_011534441
FRMD1	XP_011534439
RAI14	XP_011512320
RAI14	XP_011512321
FAM78A	
ZNF140	XP_011533140
ZNF140	XP_011533141
CDC42EP2	
DAPP1	XP_011530142
DAPP1	XP_011530143
OTOS	
MAN2C1	XP_011519870
PTPN5	XP_011518713
DAPP1	XP_011530144
ATXN2	
C19orf60	
MAN2C1	XP_011519869
MAN2C1	XP_005254441
MAN2C1	XP_011519871
GAST	
ZBTB49	XP_006713927
ZNF202	XP_005271718
CAV1	
TMEM183A	XP_005245669
TMEM183A	XP_011508459
TMEM175	XP_005272358
AGAP3	XP_011514082
MRTO4	
PFN4	XP_005264349
PFN4	XP_011531125
PFN4	XP_006712070
PFN4	XP_011531126
PHGDH	XP_011539528
PHGDH	XP_011539533
MARK2	XP_011543092
MARK2	XP_011543093
MARK2	XP_011543095
CYP2B6	XP_006723113
CYP2B6	XP_005258626
OXSM	
PFN4	
PHGDH	XP_011539532
EPCAM	
CYP2B6	XP_011524852
MARK2	XP_011543091
MARK2	XP_011543094
MARK2	XP_011543096
ANKRD30B	XP_011523964
ANKRD30B	XP_011523965
ANKRD30B	XP_006722388
COX6B1	
MARK2	XP_011543097
MARK2	XP_011543098
PDK4	
MRPL45	XP_006725429
TMEM133	
CDKN2A	XP_005251400
MRPL45	
ANKRD30B	
TIAM2	
ZNF202	XP_011541278
ZNF202	XP_011541276
ZNF202	XP_005271717
ZNF202	XP_005271716
ZNF202	XP_011541277
ZNF202	XP_011541274
ZNF202	XP_011541275
ZNF202	XP_006718964
ACVR2A	
PTPN5	XP_011518714
RP11-507M3.1	
NEFL	
ZNF202	XP_005271721
CLCN1	XP_011514083
PCGF2	XP_006725405
PCGF2	
PCGF2	XP_006725408
CYB5D2	
CYB5D2	XP_011521951
CYB5D2	XP_006721510
CYB5D2	XP_005256506
EFCAB12	XP_011511595
EFCAB12	XP_011511596
EFCAB12	XP_011511597
TKTL1	
PCGF2	XP_006725407
CLCN1	
ZNF202	
OXSM	XP_006713279
RBM27	XP_005268523
RBM27	XP_006714850
RBM27	XP_005268524
RBM27	XP_005268525
RBM27	XP_011535963
RBM27	XP_011535964
ZNF738	
EFCAB12	
HNRNPDL	
ZCCHC4	XP_011512137
ZCCHC4	XP_011512139
KCNK17	
CDKN2A	XP_011515981
SRSF5	XP_005268056
SRSF5	XP_005268057
SRSF5	XP_011535379
SRSF5	XP_005268055
TBCD	
SLIT1	
KCNK17	XP_006715302
ZCCHC4	
UFSP2	XP_011530392
PLEKHF2	
IFNA1	
LSMEM2	
DONSON	
COL16A1	XP_011539024
COL16A1	XP_005270538
COL16A1	XP_011539025
COL16A1	XP_011539027
COL16A1	XP_011539026
COL16A1	XP_011539028
COL16A1	XP_011539029
SLC25A47	
TSNARE1	
SPATA32	
SAA2-SAA4	
PRKAG1	
PCDHA5	
TSNARE1	XP_011515223
PGLYRP3	XP_011507422
PGLYRP3	XP_011507420
PGLYRP3	XP_011507421
DZANK1	
SPATA32	XP_011522602
SPATA32	XP_011522603
COCH	
SGF29	
FRMD1	XP_011534442
FRMD1	XP_011534447
