RefSeq Protein ID [e.g. NP_001005353]	Associated Gene Name
	ERC1
	ACR
	SARS
NP_001230718	SMUG1
NP_001272	TBCB
NP_001290197	POLR2B
NP_001265338	ANXA11
	CSDE1
NP_653252	PXDNL
NP_001091102	GCNT1
NP_001091104	GCNT1
NP_001091105	GCNT1
NP_620121	PAM
NP_001091103	GCNT1
NP_001273137	GAS8
NP_001273134	GAS8
NP_112237	KRTAP9-9
	PHF7
NP_002389	MEIS1
NP_001230717	SMUG1
NP_631908	TRUB1
NP_001290198	POLR2B
	MTA2
NP_001229723	SNAP91
	GJA9
	KRTAP9-9
	TBCB
	TBC1D3I
NP_110399	GJA9
NP_001007554	CSDE1
NP_001271267	NEDD4
NP_689554	PAQR4
NP_001290059	GAS2L3
NP_001269720	PUM2
NP_061978	TNXB
NP_001229822	CSDE1
NP_001269681	PUM2
NP_001265150	PHF7
NP_001230719	SMUG1
NP_114168	KRTAP9-3
NP_777602	GAS2L3
NP_001279999	CHN2
NP_001280001	CHN2
NP_001280000	CHN2
NP_004058	CHN2
NP_002195	ITGA3
NP_001287900	TBCB
NP_001034792	NBPF10
NP_001289300	NBPF10
	GAS2L3
NP_085046	ITIH5
NP_689472	TICRR
NP_005492	ITGA3
NP_066407	HIST1H2BD
NP_001489	GCLC
NP_001230716	SMUG1
NP_055126	SMUG1
NP_001230720	SMUG1
	NBPF10
NP_116206	ITIH5
NP_001290060	GAS2L3
NP_001378	DPYSL3
NP_001294954	TICRR
	GCLC
NP_001271440	PAQR4
	TICRR
NP_036335	GRHPR
NP_619790	HIST1H2BD
NP_001123995	CSDE1
NP_002284	LAMC1
	ALOX5
NP_004312	KIF1A
NP_001271442	PAQR4
NP_001184223	DPYSL3
	LAMC1
NP_001278392	TBC1D3I
	DPYSL3
NP_001271441	PAQR4
NP_036461	MMD
	MMD
	XKR5
NP_006145	NEDD4
	KIF1A
	PAQR4
	GMPR2
NP_060857	STRBP
NP_001229821	CSDE1
	SAV1
NP_001271268	NEDD4
NP_149991	GK2
NP_001164608	STRBP
NP_063916	F8
NP_001184044	GCLC
NP_068590	SAV1
NP_004434	EPHB3
	FSD1L
NP_612153	PTCRA
NP_061918	WDR44
	CALD1
NP_001230937	KIF1A
NP_001276902	XKR5
NP_997294	XKR5
NP_079145	FAM110D
NP_000929	POLR2B
NP_114125	FSD1L
NP_001001795	C8orf82
NP_821079	LRRTM3
NP_001171894	WDR44
	GRHPR
NP_001230098	PTCRA
	TGFB1
NP_001230099	PTCRA
	C8orf82
NP_001280002	CHN2
NP_001280004	CHN2
NP_001280009	CHN2
NP_001035025	CHN2
	TYRO3
	WDR44
	MIDN
NP_001230097	PTCRA
NP_001171895	WDR44
NP_001613	AHSG
NP_149347	CALD1
NP_001272979	FAM168A
	ITIH5
	AHSG
NP_001001851	ITIH5
NP_001229820	CSDE1
NP_203748	ZC3H12C
NP_054901	ORMDL2
NP_006284	TYRO3
	ABO
NP_056529	G0S2
NP_000252	MYOC
NP_000651	TGFB1
	ZC3H12C
	IGHD5-24
	ORMDL2
NP_001002002	GMPR2
NP_001272980	FAM168A
NP_001461	GABBR1
NP_065202	ABO
	ARFRP1
NP_057660	GMPR2
NP_036323	NAT6
NP_001138785	FSD1L
	IGHJ4
NP_055974	FAM168A
NP_068703	GABBR1
	MYOC
	MKRN3
NP_001123885	SCNN1D
NP_002692	POU5F1
NP_796375	MIDN
NP_068704	GABBR1
NP_001186947	NAT6
NP_001274121	FSD1L
NP_001272916	POU5F1
NP_976034	POU5F1
NP_001186945	NAT6
NP_005655	MKRN3
NP_001257904	IST1
	AP5S1
	NAT6
NP_056077	FAM21C
NP_031391	PADI2
	PLPP4
NP_001186711	POC1B-GALNT4
NP_001186710	POC1B-GALNT4
NP_066999	G6PC2
NP_001191376	AP5S1
NP_002134	HPCA
	POC1B-GALNT4
	PADI2
NP_001025230	PLPP4
NP_001075155	G6PC2
NP_001269951	GMPR2
	FAM21C
	G6PC2
NP_005730	RASGRP1
	PIK3C2G
NP_001274120	FSD1L
	SCNN1D
	RASGRP1
	PSENEN
NP_001191375	AP5S1
NP_060817	AP5S1
NP_001116241	LCA5
	PLLP
NP_859065	LCA5
	LCA5
NP_149129	CALD1
NP_057077	PLLP
NP_001268461	PSENEN
NP_758844	PSENEN
NP_001269952	GMPR2
	PTPN6
NP_001162577	FAM21C
NP_001162578	FAM21C
NP_001001995	GPM6B
NP_001001414	NCCRP1
NP_078837	NAA16
NP_001122074	RASGRP1
NP_004333	CALD1
NP_660284	WDR31
NP_060997	NAA16
NP_001104268	NAA16
NP_001001994	GPM6B
NP_001295169	C19orf70
	ZNF611
NP_001293015	RASGRP1
NP_001291359	TGDS
NP_055120	TGDS
NP_001280006	CHN2
NP_001280008	CHN2
	GPM6B
NP_001012361	WDR31
NP_991330	C19orf70
	C19orf70
NP_149131	CALD1
NP_065885	HOMEZ
NP_000176	SERPIND1
NP_005067	CNTN2
NP_112234	ZNF611
	GABBR1
NP_001177740	DAZL
NP_055576	IST1
	SERPIND1
NP_079339	MROH9
NP_071427	TNMD
NP_001342	DAZL
	DAZL
	WDR31
NP_001001996	GPM6B
	HOMEZ
NP_001280005	CHN2
NP_001280007	CHN2
	MROH9
NP_005269	GPM6B
NP_060136	ZNF280C
NP_149130	CALD1
	ZNF280C
NP_665879	ASB4
NP_060224	UHRF1BP1
NP_003410	ZNF345
NP_001269617	SECISBP2
NP_076982	SECISBP2
	CEACAM6
NP_001248772	ZNF623
NP_001157101	MROH9
	UHRF1BP1
NP_001075949	ZNF623
NP_001264261	KRTAP9-7
NP_001154972	ZNF611
NP_001154971	ZNF611
NP_001154973	ZNF611
NP_000123	F8
NP_001424	ERN1
NP_057200	ASB4
NP_055604	ZNF623
NP_001269618	SECISBP2
NP_001269950	GMPR2
	F8
	ALG13
NP_065996	WDFY4
	SECISBP2
	IGLV1-36
NP_005474	CHAF1A
NP_000413	KRT17
	LMNTD1
	CHAF1A
	ERN1
	NAA16
NP_001135875	CD164
NP_002474	CEACAM6
NP_001034299	ALG13
NP_060936	ALG13
NP_055244	MORC1
NP_001257906	IST1
	LILRA6
	MORC1
NP_001001523	RORC
	IGKV3-15
NP_872426	SKA2
	ZNF345
	SKA2
	KRT17
NP_001295103	PLD4
NP_001269619	SECISBP2
NP_079189	CPED1
NP_071424	PARVG
NP_001229401	ZNF345
NP_001254473	ARFRP1
NP_001254478	ARFRP1
NP_001128230	ARFRP1
	CPED1
	PARVG
	CACNG7
NP_871620	UBE2D3
	ANKRD37
NP_001094065	SKA2
NP_006461	TRIM16
	NLRP11
NP_001138502	TOPAZ1
NP_114102	CACNG7
NP_653164	RPIA
NP_871617	UBE2D3
NP_003331	UBE2D3
NP_569059	ASB12
NP_620145	PLD4
NP_001099003	CPED1
NP_001257907	IST1
NP_001257908	IST1
	EEF2
NP_871618	UBE2D3
NP_005051	RORC
	PLD4
NP_054726	ZBTB43
NP_001254475	ARFRP1
	ZBTB43
NP_001257905	IST1
	NMRK1
NP_859077	ANKRD37
NP_001229403	ZNF345
NP_001129248	ZBTB43
NP_001229405	ZNF345
NP_001229404	ZNF345
	HYAL4
NP_001231855	PRPF4
NP_001135874	CD164
NP_006007	CD164
NP_001135873	CD164
NP_808220	SULT1A3
	OVCH2
	SULT1A3
NP_001254474	ARFRP1
	GPR179
NP_937828	OVCH2
	STYXL1
NP_689578	KDF1
	KLHL35
	TNXB
NP_001254476	ARFRP1
NP_003215	ARFRP1
NP_001278831	LRP5
NP_002326	LRP5
NP_871621	UBE2D3
NP_001254477	ARFRP1
NP_789790	NLRP9
NP_001135753	ARCN1
NP_001244259	ARRB2
NP_004304	ARRB2
	RP11-108K14.8
NP_062553	C8orf44
NP_004688	PRPF4
NP_689660	LRFN5
NP_689803	LMNTD1
	KDF1
NP_001284672	NLRP11
NP_003945	MAP3K14
	C8orf44
	ARRB2
NP_036401	HYAL4
	NLRP9
	LRFN5
NP_001243195	LMNTD1
NP_001135876	CD164
	LRP5
	CD164
	PELP1
NP_001287898	CCDC181
NP_060351	NMRK1
	CSTF1
NP_001034637	KLHL35
	MAP3K14
NP_003898	EIF2B5
NP_001121075	NMRK1
NP_659444	NLRP11
	EIF2B5
NP_001139200	LMNTD1
	MARK4
NP_000673	ADRA2B
NP_037523	DMGDH
NP_001139199	LMNTD1
NP_871616	UBE2D3
	IGKV1-16
	DMGDH
NP_067002	CCDC181
	UBE2D3
NP_001139201	LMNTD1
NP_871619	UBE2D3
NP_001158028	DISC1
NP_001287897	CCDC181
	CCDC181
	ZNF525
	ZNF85
NP_001161816	RREB1
NP_001028693	CSTF1
NP_001315	CSTF1
NP_001028694	CSTF1
NP_001238959	TRPM1
	RREB1
NP_056082	CUX2
NP_005509	HMGCS2
NP_057170	STYXL1
NP_005192	CCR8
	CUX2
NP_001131077	PARVG
NP_001159579	HMGCS2
	PPP1R18
NP_871622	UBE2D3
	ARCN1
NP_001243101	ZNF85
	RPL23
NP_001012727	KRTAP5-4
	CCR8
NP_001646	ARCN1
	LRRTM1
	UBXN8
NP_001273562	TRIM40
NP_001287724	UBE2D3
	RP5-864K19.6
	TSN
NP_001243100	ZNF85
NP_000924	PLCB4
NP_001003699	RREB1
	TNFSF13
	ZNF580
	KRTAP5-4
NP_619645	TRIM40
NP_006574	RRH
NP_001093392	ALG13
NP_005081	JMJD7-PLA2G4B
NP_000114	ERCC5
NP_004813	NTN1
	TRIM40
NP_849161	LRRTM1
	NTN1
	WDR81
NP_004613	TSN
NP_003420	ZNF85
NP_000969	RPL23
	ERCC5
NP_005662	UBXN8
NP_996998	ZNF580
	LRRIQ1
NP_000543	VWF
NP_001185517	JMJD7-PLA2G4B
	THOC1
NP_001166117	PLCB4
NP_001003700	RREB1
NP_001158027	DISC1
	KRTAP9-4
NP_877949	PLCB4
NP_057286	ZNF580
	JMJD7-PLA2G4B
NP_001091962	ZNF419
NP_001108105	JMJD7-PLA2G4B
NP_001156895	ZNF580
	IGHD1-26
NP_001003698	RREB1
NP_055204	PELP1
NP_001287730	PITPNM2
NP_059113	GALNT8
	GALNT8
	DHX37
NP_001269128	UBXN8
NP_001952	EEF2
NP_001284547	ELOVL7
NP_079206	ELOVL7
NP_001265170	PELP1
NP_060310	MRPL16
NP_001269118	UBXN8
	PITPNM2
NP_689561	WDR81
NP_001284546	ELOVL7
NP_001264214	IGSF9B
	MRPL16
NP_002226	GALNT8
NP_114088	PCDHAC1
	ELOVL7
NP_001248330	TSN
NP_695002	KLHL34
	HSD11B1
NP_001280235	SCN10A
NP_001280236	SCN10A
NP_006505	SCN10A
NP_066563	NMB
	IGHD4-4
NP_116045	DHX37
	IGSF9B
NP_871615	UBE2D3
NP_995580	NMB
	ZNF419
	VWF
NP_937847	MLX
NP_001098028	ELOVL7
	MID2
NP_005516	HSD11B1
NP_852477	CUX1
NP_001073379	LRRIQ1
NP_001139584	MIER1
NP_065999	MIER1
NP_001139582	MIER1
NP_733752	MLX
	RBP7
	FAM106A
NP_861420	HSD11B1
NP_001193670	HSD11B1
NP_001157283	WDR81
NP_937848	MLX
	RHBDL2
NP_001230669	ZNF124
NP_001091963	ZNF419
NP_001157281	WDR81
NP_001006939	TCEAL6
NP_001284496	ZNF124
NP_001291675	RHBDL2
NP_060291	RHBDL2
	TCEAL6
NP_001157145	WDR81
	L34079.2
NP_001284498	ZNF124
NP_003422	ZNF124
NP_001071168	MIER1
	RP1-179P9.3
NP_001274	AP1S1
NP_536858	PTPN6
NP_443192	RBP7
NP_001284497	ZNF124
	AP1S1
NP_932340	OR2C3
NP_001091961	ZNF419
	OR2C3
NP_001244260	ARRB2
	MLX
	CUX1
NP_075378	HAPLN4
	RP11-548K23.11
NP_004561	PIK3C2G
NP_001139114	RUBCN
	MITD1
	DMRTC1
NP_001071170	MIER1
NP_001278672	ZNF419
NP_001091964	ZNF419
NP_115883	ZC3H8
	OR14K1
NP_001071171	MIER1
NP_001189475	CUX1
NP_001275703	PIK3C2G
NP_001275701	PIK3C2G
NP_001272376	PDXDC1
NP_001280021	GNA12
NP_031379	GNA12
NP_065896	PITPNM2
NP_001265144	MIER1
NP_001189473	CUX1
NP_001005487	OR13G1
	PDXDC1
NP_053582	BNIP1
	SLC22A16
NP_001091965	ZNF419
NP_001278673	ZNF419
NP_001091966	ZNF419
	RUBCN
	HK1
NP_945355	ARRB2
NP_116294	RBM17
NP_078967	ZNF419
NP_001001915	OR2G2
NP_055502	RUBCN
NP_004514	KIF11
	MCF2
NP_001071172	MIER1
	RBM17
NP_001184222	DPYSL2
NP_001001914	OR2G3
NP_005122	THOC1
NP_620153	MITD1
NP_001272378	PDXDC1
NP_001185553	TNFSF13
NP_001244325	UBE2V1
NP_001071169	MIER1
NP_001244257	ARRB2
NP_001269370	GNA12
NP_149116	SLC22A16
NP_149042	DMRTC1
NP_002822	PTPN6
NP_001186796	MARK4
NP_005360	MCF2
NP_000959	RPL4
NP_001244258	ARRB2
NP_001005286	OR6F1
NP_001196	BNIP1
NP_001269369	GNA12
NP_061721	PCDHAC1
	DPYSL2
	ZC3H8
	GNA12
NP_149055	MPP4
NP_001165347	MCF2
	MPP4
NP_113605	MARK4
NP_001272379	PDXDC1
NP_053583	BNIP1
NP_053581	BNIP1
NP_000587	IGFBP1
NP_001165349	MCF2
	BNIP1
	IGFBP1
	MDS2
NP_001377	DPYSL2
NP_115602	ZCCHC7
NP_001276048	ZCCHC7
NP_001139585	MIER1
NP_001165350	MCF2
NP_001012271	BIRC5
	ZCCHC7
NP_000691	ANXA1
	ZNF720
NP_006196	PDE6H
	NOD2
NP_001139583	MIER1
NP_001231533	DPYSL2
NP_001116863	TBC1D3L
NP_001258780	RRAGC
NP_071440	RRAGC
NP_001165348	MCF2
	SULF1
NP_001093325	MCF2
NP_001139019	RBM17
NP_055842	PDXDC1
	IZUMO3
NP_001159	BIRC5
	ANXA1
	BIRC5
NP_001258635	IZUMO3
	ZNF7
	HIF3A
NP_036348	MID2
	ABHD6
NP_001012270	BIRC5
NP_001189472	CUX1
NP_998814	SFXN4
	TWF1
	TACC3
NP_055235	DKK4
NP_438112	MID2
NP_001189474	CUX1
NP_065727	ABHD6
NP_001124385	ZNF720
NP_068780	TEAD1
NP_853530	CUX1
NP_060895	PI4K2A
	TEAD1
	RP11-307N16.6
NP_001280486	NOD2
NP_071445	NOD2
NP_573566	LRPPRC
	CCDC106
	RP11-26J3.4
NP_002580	PCDH7
	KIR2DS5
NP_569712	COL18A1
NP_115832	PCDH7
	IGLV3-9
NP_085059	COL18A1
	LRPPRC
NP_742084	TNFSF13
	COL18A1
NP_001276050	ZCCHC7
NP_001276049	ZCCHC7
	FAM63B
NP_115833	PCDH7
NP_001166994	PCDH7
NP_536859	PTPN6
NP_005218	EFNA4
	PCDH7
NP_002179	IL13
NP_001269724	ZNF7
NP_872632	EFNA4
	IGLV2-8
NP_001269725	ZNF7
NP_001486	GFRA2
NP_872631	EFNA4
	POLR2A
NP_001177407	MTRNR2L5
NP_000365	UROD
	IL13
	GFRA2
	SQSTM1
NP_003799	TNFSF13
NP_001161857	ALG13
NP_001904	CUX1
NP_001185552	TNFSF13
NP_569711	COL18A1
NP_002813	TWF1
NP_689512	NCAPH2
	PP2D1
NP_004727	XPR1
NP_055366	NCAPH2
NP_001158511	GFRA2
NP_001239586	PP2D1
NP_149046	OR2B2
	NCAPH2
	SFXN4
NP_001324	CTSV
NP_064501	FSTL5
NP_060899	BDP1
NP_001005165	OR52E4
NP_001244324	UBE2V1
NP_001027459	UBE2V1
NP_742085	TNFSF13
NP_001129141	XPR1
	RPL4
	UBE2D4
NP_001158510	GFRA2
NP_068823	UBE2V1
NP_001244322	UBE2V1
	EML1
NP_001273490	NUMA1
NP_001121899	FSTL5
	OR4F17
NP_001244323	UBE2V1
NP_071887	UBE2V1
NP_001188504	CTSV
	OLFM1
NP_000928	POLR2A
NP_037433	CCDC106
NP_057209	RNFT1
NP_954595	UBE2V1
NP_057264	SLC45A2
	UBE2V1
NP_001121900	FSTL5
NP_001005240	OR4F17
NP_001012527	SLC45A2
NP_006176	NUMA1
NP_001136157	ARHGAP32
	SLC45A2
NP_001035540	FAM63B
NP_001185551	TNFSF13
NP_003192	TFAM
NP_001229326	TWF1
NP_116188	ZDHHC12
NP_001153772	PANX2
NP_542786	ROMO1
	ZDHHC12
NP_001035543	FAM63B
NP_001171940	NCAPH2
	ROMO1
NP_115698	RNF135
NP_001011717	NMS
NP_443071	PANX2
NP_003407	ZNF7
NP_060092	BORCS6
	BDP1
NP_001284346	SLC45A2
NP_006333	TACC3
	RNFT1
NP_001015508	PURG
NP_001139647	ZNF414
	BLACE
NP_037489	PURG
NP_690618	DGKD
NP_997724	XKRX
	ZNF414
	ZNF581
	DGKD
	PURG
	SYTL1
NP_001257711	TFAM
NP_001269726	ZNF7
	PANX2
	XKRX
	TFAM
NP_057619	ZNF581
NP_006855	LILRA6
NP_001074919	LILRA6
NP_001013650	DCAF12L2
NP_001434	FABP1
	RNF135
NP_005264	GNB2
NP_116261	SYTL1
NP_775788	VKORC1L1
NP_115746	ZNF414
	GNB2
NP_001004059	OR4S2
	FABP1
	ENY2
NP_003639	DGKD
	FAR2
	POU5F1
NP_690008	HIF3A
NP_001180237	SYTL1
NP_001271271	VKORC1L1
NP_055530	ARHGAP32
	ABHD16A
NP_001267488	ANP32E
NP_112182	ANP32E
	ARHGAP32
NP_003891	SQSTM1
NP_922921	RNF135
	BUD13
NP_001180486	ENY2
NP_899056	SLC22A18
NP_071907	HIF3A
NP_149037	CPXCR1
NP_001171921	RNF135
NP_001129951	ANP32E
NP_002807	PSMD12
	RP11-512M8.5
NP_112603	ALPPL2
NP_001171700	CPXCR1
NP_002546	SLC22A18
	CPXCR1
	LHX9
	CDYL
NP_001244169	ALG13
NP_001244168	ALG13
NP_001005210	LRRC55
NP_001302431	SLC22A18
	CXorf40B
	ALPPL2
NP_001272373	PDXDC1
NP_001302430	SLC22A18
NP_001303270	PSMD12
NP_777360	PSMD12
NP_001170986	ABHD16A
	TRBV30
NP_001244164	ALG13
NP_001135770	SQSTM1
NP_001135771	SQSTM1
	SLC22A18
	S100A7
NP_690009	HIF3A
	PTPN23
NP_001272374	PDXDC1
NP_619648	MAGEE2
	FHIT
NP_001129950	ANP32E
NP_002954	S100A7
NP_002003	FHIT
NP_001159715	FHIT
	ANP32E
	PRR7
NP_064574	ENY2
NP_004815	CDYL
NP_055962	CEP68
NP_055735	ICK
NP_690007	HIF3A
	CEP68
	IGHV1-69
NP_065960	EPB41L5
NP_001013867	CXorf40B
NP_001032626	PHYH
NP_057597	ICK
	TAPBPL
NP_085044	PRR7
NP_150376	ZNF479
NP_001171866	EPB41L5
NP_001244327	UBE2V1
NP_001244328	UBE2V1
NP_001272377	PDXDC1
NP_001244326	UBE2V1
NP_001269508	UBE2V1
	ZNF479
NP_001269505	UBE2V1
NP_001171868	EPB41L5
NP_057067	UBE2D4
NP_001171867	EPB41L5
NP_001167572	PRR7
NP_006325	OLFM1
NP_001267489	ANP32E
NP_001167573	PRR7
	EPB41L5
	SMG8
NP_001177389	KRTAP9-1
	PSMD12
NP_057064	HMP19
NP_065701	RCN3
NP_000456	BARD1
	RCN3
NP_060780	BRF2
NP_001244160	ALG13
NP_001244166	ALG13
NP_001137442	CDYL
	KRTAP9-1
NP_001244159	ALG13
NP_001244163	ALG13
	BRF2
	HMP19
	CHRND
	TRAV9-2
NP_060619	SMG8
NP_001137443	CDYL
	UROD
NP_060479	TAPBPL
NP_001005175	OR52N4
NP_055400	SLC40A1
	BARD1
NP_004104	FGF12
NP_001001674	OR4F15
NP_001153208	BUD13
	CH507-9B2.9
NP_001277007	TEK
NP_000646	SELL
	SLC40A1
NP_066360	FGF12
	PSMC2
	FGF12
	TUB
NP_001014434	LHX9
NP_689756	C4orf45
NP_116114	BUD13
	OR4F15
	RNF126
	OSBPL8
NP_001191382	PSMC2
	KRTAP5-3
	DISC1
NP_116072	MPV17L2
	CLEC1B
NP_003311	TUB
NP_001157815	ZBTB20
NP_000179	HK1
NP_004328	OSGIN2
NP_001186621	SLC4A2
NP_055094	OLFM1
NP_064589	LHX9
NP_001157819	ZBTB20
NP_813977	TUB
NP_001157817	ZBTB20
NP_000742	CHRND
NP_005447	MAPK8IP1
NP_000450	TEK
NP_001277006	TEK
NP_001269541	OLFM1
	TEK
	MAPK8IP1
NP_003031	SLC4A2
NP_001119583	OSGIN2
NP_277035	HK1
NP_001005277	OR4F16
NP_277031	HK1
NP_001243586	CHRND
NP_277033	HK1
NP_277032	HK1
NP_001258712	FAR2
NP_006205	PHYH
	OSGIN2
NP_542189	ABHD16B
	ADAM15
	PHYH
NP_001269540	OLFM1
	HMGXB4
NP_060569	FAR2
NP_001157814	ZBTB20
NP_004834	IL27RA
NP_001292045	DUSP26
NP_001292044	DUSP26
NP_076930	DUSP26
	C19orf43
NP_000085	COL7A1
NP_068739	SCT
NP_001258713	FAR2
NP_919442	RNF126
	DUSP26
	MLIP
NP_001239051	PASK
NP_055963	PASK
NP_056457	ZBTB20
NP_001287906	ANKRD42
NP_001291411	PTPN23
NP_056281	PTPN23
NP_057593	CLEC1B
	POMT1
NP_055411	ZNRD1
NP_001157816	ZBTB20
	COL7A1
NP_001186622	SLC4A2
	ZBTB20
	ANKRD42
	CALHM2
NP_001092901	CLEC1B
	PASK
NP_076943	C19orf43
NP_740753	ZNRD1
NP_001269478	BARD1
NP_001269472	BARD1
NP_001239048	PASK
NP_001269477	BARD1
NP_004425	EML1
NP_001269474	BARD1
NP_001264260	KRTAP9-6
	ARR3
NP_653318	IL20RB
NP_056053	WWC1
NP_001290356	PIK3R3
NP_001186623	SLC4A2
NP_057000	CALHM2
NP_001164236	LCOR
NP_002794	PSMC2
NP_938023	TMEM173
NP_001008707	EML1
NP_001123574	NR1H3
NP_078813	CARS2
	THNSL2
NP_001265042	ADAM2
NP_001157818	ZBTB20
	RP11-162P23.2
NP_001239053	PASK
NP_115816	LCOR
NP_004303	ARR3
NP_001155134	WWC1
NP_001155133	WWC1
	APOM
NP_001265714	ZNRD1
	LCOR
NP_060564	GSPT2
NP_066971	ZNF273
	SLC22A7
	NR1H3
NP_036238	ARL2BP
NP_001265715	ZNRD1
	ADAM2
	ARL2BP
NP_001292031	STK38
NP_009202	STK38
	ZNF273
	IL20RB
NP_059115	ASIC5
NP_001229263	LHX6
NP_057330	HSD17B14
	HSD17B14
NP_001164237	LCOR
NP_055124	RBFOX2
NP_078772	IRF2BPL
	UBN2
	LHX6
NP_001004704	OR4C6
NP_065892	OSBPL8
NP_001455	ADAM2
	WWC1
	AP000721.4
NP_001265043	ADAM2
NP_003765	GALNT4
NP_936056	EBAG9
	ZNF765
NP_001239049	PASK
NP_001003712	OSBPL8
NP_001243098	APOM
NP_001076046	RBFOX2
NP_001035275	ZNF765
	EBAG9
	ADAM29
NP_076997	TMEM109
NP_009144	PRAF2
NP_001013454	MPST
NP_001276326	SMARCA2
NP_004206	EBAG9
	TMEM109
NP_004428	EPB41
NP_997080	ADAM15
	SMARCA2
NP_061974	APOM
NP_055183	LHX6
NP_997079	ADAM15
NP_001004325	KRTAP5-2
	PRAF2
NP_997078	ADAM15
NP_776155	FUNDC1
NP_001287902	ANKRD42
NP_954629	LHX6
NP_001026865	RBFOX2
NP_076947	METRN
	RBFOX2
	CARS2
NP_001287905	ANKRD42
	AGFG2
	METRN
NP_001229264	LHX6
NP_001287901	ANKRD42
NP_001002914	KCTD11
NP_001158020	DISC1
NP_001158017	DISC1
NP_997074	ADAM15
NP_001265867	EBAG9
NP_001156372	TMEM217
NP_001273330	TMEM217
	TRBV13
NP_001076045	RBFOX2
NP_001124176	ADAM29
	TMEM173
NP_001229262	LHX6
NP_001248394	ADAM15
NP_872409	ANKRD42
	TRBD1
NP_001123989	MPST
NP_997077	ADAM15
NP_001124177	ADAM29
NP_003061	SMARCA2
NP_660359	TMEM217
NP_001287904	ANKRD42
NP_001076048	RBFOX2
NP_001076047	RBFOX2
NP_056003	TBC1D12
	MPST
NP_001265054	ADAM29
	MFF
NP_055084	ADAM29
NP_001265055	ADAM29
NP_003806	ADAM15
NP_001124175	ADAM29
NP_060259	SEMA4C
NP_001265056	ADAM29
NP_008860	SKIV2L
	LMLN
NP_620614	SMARCA2
NP_003794	MYOM1
NP_775840	UBN2
	TRBV27
NP_955805	CCDC80
NP_036465	MYCBP
NP_061135	DDX43
	MYCBP
NP_955806	CCDC80
NP_001231605	THNSL2
NP_062830	MYOM1
NP_005515	HES1
	CCDC80
NP_149018	LMLN
NP_001171558	SERF1B
	MYOM1
	RHBDD1
NP_065881	WDFY1
	SERF1B
NP_060741	THNSL2
NP_066949	MPST
NP_001268675	MLIP
	RP11-540D14.8
NP_976217	EPB41
	SEMA4C
NP_001248393	ADAM15
	WDFY1
NP_000957	RARG
NP_001231776	KRTDAP
NP_075267	SERF1B
NP_001003681	HMGXB4
	ARMCX2
NP_002069	GOLGA4
NP_612636	MLIP
NP_037369	PRELID1
NP_001276325	SMARCA2
NP_001231607	THNSL2
NP_001036193	RARG
NP_001248395	ADAM15
NP_115652	RHBDD1
	PRELID1
NP_001129521	LMLN
NP_001017989	OPA3
	TRPV3
NP_001230661	RARG
NP_055597	ARMCX2
NP_001258757	PRELID1
NP_006288	XRCC1
	GOLGA4
NP_065971	CHD8
	XRCC1
NP_829883	ERC1
NP_542389	ACY3
NP_079412	OPA3
NP_001258733	PFKFB1
NP_002616	PFKFB1
NP_997275	KRTDAP
NP_006663	SLC22A7
NP_057291	CPSF3
	ACY3
NP_696961	SLC22A7
NP_000032	APOE
NP_001289620	APOE
NP_001289618	APOE
NP_001289619	APOE
NP_060589	POLR3E
NP_001121676	SULF1
NP_060375	TMCO3
NP_001244962	POLR3E
	TMCO3
	CHD8
	OPA3
	APOE
	POLR3E
	CPSF3
	VIM
NP_001258734	PFKFB1
	RP11-766F14.2
NP_689818	ZNF781
NP_001289617	APOE
NP_001244963	POLR3E
NP_001166184	GOLGA4
NP_001268676	MLIP
	ZNF781
NP_001849	COL19A1
NP_872333	CABP7
NP_001121677	SULF1
NP_065784	HEG1
	HEG1
	COL19A1
NP_001244965	POLR3E
NP_003371	VIM
	CSRP2BP
NP_001121678	SULF1
NP_001276327	SMARCA2
NP_060753	NUDT15
NP_065157	LYRM1
NP_976218	EPB41
NP_443199	MAS1L
NP_002935	ROS1
NP_001017917	CYB561
	PRG4
	LYRM1
NP_001164100	CHD8
NP_006067	AGFG2
NP_001906	CYB561
NP_001229341	AHRR
	ROS1
	IGHD7-27
NP_001161080	RHBDD1
	CYB561
NP_001001437	CCL3L1
	EPB41
NP_065782	AHRR
NP_001012738	RGR
NP_002912	RGR
NP_001245335	IRG1
NP_001191073	HDAC9
NP_055435	HOXC4
NP_001008404	C14orf180
NP_001158014	DISC1
NP_001158016	DISC1
NP_001289765	LYRM1
	RP5-1022E24.6
	IRG1
NP_001273328	C14orf180
	AHRR
	C2orf82
	SKIV2L
NP_001159478	EPB41
	SLC25A10
NP_981945	RPRML
	ANXA8
NP_001273329	C14orf180
NP_705897	HOXC4
	CA1
NP_004634	PABPN1
NP_001289764	LYRM1
NP_079140	MRM1
	RARG
NP_001122303	CA1
NP_001729	CA1
	PFKFB1
NP_005684	NR1H3
NP_004411	DUSP8
	HDAC9
NP_001121774	LYRM1
NP_001121773	LYRM1
	MRM1
	PABPN1
NP_115790	PROK1
NP_001287786	FOSL1
	RGR
NP_001159477	EPB41
	AD000671.6
	DUSP8
NP_001276328	SMARCA2
NP_001159479	EPB41
NP_955383	ILDR2
NP_443190	C8orf34
NP_112566	TEX11
NP_001288177	ERC1
NP_001003801	SMARCD3
	LY6G6E
NP_001202	BUB1B
NP_001278896	CA1
NP_808818	ARMCX2
